"Broughton_ENG18830" "Broughton_ENG18871" "Broughton_ENG18901" "Dickens_ENG18481" "Dickens_ENG18530" "Dickens_ENG18540" "Disraeli_ENG18440" "Disraeli_ENG18450" "Disraeli_ENG18800" "Eliot_ENG18610" "Eliot_ENG18660" "Eliot_ENG18721" "Nesbit_ENG18890" "Nesbit_ENG19020" "Nesbit_ENG19060" "Ouida_ENG18670" "Ouida_ENG18740" "Ouida_ENG18831" "Trollope_ENG18551" "Trollope_ENG18650" "Trollope_ENG18742" "Ward_ENG18880" "Ward_ENG18951" "Ward_ENG19091" "Wells_ENG18952" "Wells_ENG19090" "Wells_ENG19120" "Yonge_ENG18531" "Yonge_ENG18560" "Yonge_ENG18651"
"are" 0.526705969569669 0.504107010438652 0.474651651202559 0.19307069013691 0.297950037347498 0.207370653738353 0.264413009370097 0.378048169846277 0.314525518272021 0.0944656617319604 0.25217568597152 0.24050366481775 0.249708501439435 0.311364815775817 0.279423270369956 0.201701132231602 0.338513063363163 0.16495950759587 0.246667938619205 0.239216635329598 0.19404915912031 0.182453694687317 0.056987015101559 0.143914778712482 0.146230007616146 0.191479522529553 0.144036048655113 0.18130573784284 0.233216340317728 0.213410799560195
"who" 0.139795954389805 0.178968684045405 0.158650688895102 0.299245599329422 0.224914930699643 0.206423755776078 0.428811641673491 0.395573581693456 0.415312700922724 0.257756305582921 0.397579113414673 0.322219195721078 0.299237460402629 0.154008403502017 0.195596289258969 0.293998297276438 0.212470965302411 0.255171738312361 0.250756357491346 0.250076015662329 0.306645584782713 0.194412270181805 0.150608539911263 0.23738520199997 0.0792079207920792 0.134396947888667 0.147339627752707 0.167423860003365 0.195941309969916 0.197181841418736
"will" 0.41162142125887 0.249557925959728 0.291293068135269 0.160379994411847 0.223255041912192 0.220627225210211 0.190652406283403 0.326723749436683 0.365498346279273 0.0971646806385879 0.236615909603065 0.408887183042789 0.229071435204771 0.12387632455597 0.173242427629373 0.189368321385094 0.381727496983993 0.175269476820612 0.294366158794189 0.331676502162568 0.138948780604667 0.190995534326237 0.0814100215736557 0.0979213958249878 0.112718964204113 0.0975461718546779 0.0832501932593772 0.265438330809356 0.293582097429672 0.282383871661399
"them" 0.310657676421788 0.207489589869374 0.266585173963081 0.197541212629226 0.183694359144604 0.183698204681464 0.205029472986742 0.291047018176356 0.201574365301406 0.190280832917235 0.211934885018618 0.185717115689382 0.237326261698637 0.227664596481243 0.392589694869789 0.32622273852054 0.3925311053892 0.379922365931738 0.173076398920657 0.208189834378937 0.270710555315989 0.272997194859863 0.35006309276672 0.32195368021246 0.261995430312262 0.165467210034972 0.216714788802188 0.207807504627293 0.311394943790574 0.261691950031038
"very" 0.160271119426695 0.244566767440534 0.229523332704799 0.269907795473596 0.299609926134949 0.249034164078479 0.301293310913444 0.254744379350058 0.222426885849827 0.153844077677764 0.158280483748082 0.193455328843106 0.255899621309835 0.271188710514422 0.335307924443948 0.176637677930634 0.225075175108486 0.0659838030383479 0.201695331025648 0.337571594343194 0.253940874898184 0.13769445497938 0.0366345097081451 0.166169641399979 0.258948971820259 0.232665683979306 0.257018453792839 0.40173313141511 0.286654879400433 0.282789595614935
"could" 0.128499311610831 0.104814328903086 0.12549009408506 0.202011735121542 0.188674025506958 0.187485796530566 0.221281809260081 0.168995042812078 0.226481542623131 0.252358267769666 0.208715620942386 0.260932547543582 0.205338809034908 0.249426653497832 0.231921314407064 0.261376023424384 0.219673370905883 0.213931861413394 0.367957698492736 0.265899684147166 0.277897561209334 0.213545990972984 0.21980705824887 0.207712051749974 0.28027418126428 0.132951819416746 0.194911166758066 0.415615009254585 0.358895867419644 0.360282870740406
"up" 0.224520775232111 0.28520905823969 0.225622086256559 0.260128527521654 0.27609483497939 0.2831224907204 0.120017252480044 0.169620950378048 0.114688863016317 0.244261211049783 0.217836869158377 0.215122325673534 0.231135141828238 0.319734837705275 0.332513691740248 0.152369888845569 0.205268559698939 0.105161686092367 0.233039875712066 0.255660839833448 0.241962531742609 0.254546821239797 0.435543615419058 0.218097654337473 0.219345011424219 0.321541085002457 0.235875547568235 0.273851590106007 0.305787195862142 0.259257606309819
"we" 0.205457690542592 0.195368204894187 0.230823748187546 0.121262922604079 0.364898885108031 0.125937428982653 0.246285403526757 0.388688598467778 0.269345057083775 0.182183776197352 0.140574531328805 0.171788332012678 0.202243249099708 1.12493094731908 0.699955292276741 0.105027808499296 0.0594198462286404 0.0355693938253594 0.235765488293494 0.197640722055712 0.210818839538115 0.151703071987208 0.0895510237310213 0.178038901499978 0.24980959634425 0.621405242926096 0.288732813129745 0.176257782264849 0.234865677943738 0.208542112117757
"more" 0.203339570021534 0.188237978438195 0.230823748187546 0.222687901648505 0.198910006362907 0.219680327247936 0.238159235390087 0.174002303339843 0.216055282348921 0.237513663783215 0.296708839026065 0.292194928684628 0.292014487220497 0.199206521921087 0.203978987370068 0.219205766981485 0.189063147091128 0.143308572223912 0.173076398920657 0.172819281295183 0.110200757031287 0.251130085384229 0.268653071193064 0.185457189062477 0.17974105102818 0.203040550304922 0.214071925524113 0.308766616187111 0.27214070829155 0.291309798639202
"out" 0.237935538532142 0.262392333580515 0.286741613945656 0.260407935177424 0.294630259772595 0.287856980531778 0.0793864117966958 0.131440588853838 0.0955740525135976 0.264503852849489 0.194765476612046 0.211717511885895 0.261058887868501 0.282906741215662 0.361853135129094 0.262967353856191 0.270090210130183 0.168052498363292 0.155359917141378 0.179024641485315 0.275501892578219 0.239513183475299 0.284935075507795 0.192875476624976 0.222391469916222 0.296251336743837 0.295339971324933 0.187195019350496 0.237834485670555 0.215439419327878
"little" 0.19557312811099 0.302321601734071 0.237976033342653 0.257893266275496 0.318698647190638 0.189379592455117 0.113766353913375 0.102022933253217 0.12743207001813 0.218620531436823 0.20710598890427 0.193145800316957 0.190892862670643 0.17911846929039 0.206773220073768 0.225571088708715 0.747249581360174 0.309299076742256 0.121289759873532 0.142413016363535 0.0718700589334483 0.222087830611903 0.138397036675215 0.172104271449978 0.347296268088347 0.258677996473887 0.276839928378405 0.238095238095238 0.225629387238085 0.236131340958239
"their" 0.261234864263777 0.226741201300553 0.25293081139424 0.137189158982956 0.126704844108778 0.153397469888645 0.406933496690149 0.471934304741876 0.345804299094653 0.256406796129607 0.188326948459582 0.160954833597464 0.198115835852775 0.142290372800777 0.233318430758914 0.35367318846922 0.246682391918901 0.435596199745344 0.248030744909918 0.141792480344522 0.277897561209334 0.168786751265046 0.10176252696707 0.15875135383748 0.28027418126428 0.11272002080985 0.252393443056207 0.14050143025408 0.184725814113052 0.198804737232882
"has" 0.859956931549405 0.457047515829103 0.758792434182721 0.153953618329142 0.297396741085014 0.141087796379062 0.142520487320052 0.251614841520204 0.161607034250265 0.0904171333720193 0.137891811265278 0.182312301901743 0.126917957343184 0.095418249995815 0.076841399351738 0.0656423803120599 0.0954318742459982 0.0762937722630898 0.242579519747063 0.188332681770513 0.148531455129127 0.139744496492721 0.0122115032360484 0.0994050533374876 0.067022086824067 0.0924882222029538 0.0713573085080376 0.199394245330641 0.16856230537816 0.172026956299473
"now" 0.222402654711053 0.161143117905425 0.195712530153384 0.197541212629226 0.251196503167621 0.253768653889857 0.166898991730061 0.177757748735667 0.177246424661581 0.218620531436823 0.175449892154653 0.195622028526149 0.214625488840506 0.277884728057988 0.290600201184755 0.183002999657864 0.135045105065092 0.099491203018759 0.283463708468478 0.261245664004567 0.249149537635954 0.176303570147295 0.232018561484919 0.212163024287473 0.240670220868241 0.198705164889159 0.220018367899783 0.156065959952886 0.1754895234074 0.144843451412528
"your" 0.188512726374131 0.216045861616565 0.11573697796446 0.21709974853311 0.235150911555592 0.33236118475873 0.166273901873394 0.249111211256322 0.218951465758424 0.203775927450372 0.208179076929681 0.209550812202853 0.21565734215224 0.287928754373336 0.282217503073656 0.229549414788234 0.16205412607811 0.104130689169893 0.185341655537082 0.231459935091932 0.155718461022471 0.141794538006061 0.109903529124435 0.136496491149983 0.0243716679360244 0.0895979652591115 0.112982405137726 0.191401648998822 0.160645484773315 0.172026956299473
"like" 0.115790588484485 0.21176772574297 0.116387185705833 0.177982676725342 0.175948211469832 0.156238163775472 0.105640185776705 0.150843723398928 0.155235430749358 0.259105815036234 0.178669156230886 0.214812797147385 0.171287649747712 0.304668798232251 0.393986811221639 0.311502932026321 0.338513063363163 0.214447359874631 0.0817683774428303 0.123796935793138 0.179675147333621 0.143502905933845 0.142467537753898 0.16320232637498 0.222391469916222 0.223272348911818 0.171125397255386 0.186774356385664 0.196271177495118 0.189067362348006
"then" 0.175804003247785 0.185385887855798 0.13134196375742 0.150600726459905 0.151603175920547 0.166654041360503 0.167524081586728 0.179009563867608 0.226481542623131 0.16329064385096 0.128770563049287 0.122882824881141 0.201211395787975 0.281232736829771 0.325528109980999 0.128897764976409 0.201667356897204 0.123204132235665 0.173076398920657 0.304372917325986 0.239566863111494 0.212179296630757 0.317499084137257 0.194359134137476 0.411271896420411 0.273851845429059 0.245786284861018 0.182147063772505 0.169222040428564 0.160666685600451
"into" 0.215342252974194 0.226741201300553 0.25098018817012 0.184129645152277 0.20527291338147 0.223467919097038 0.142520487320052 0.11391517700666 0.107158786151609 0.203775927450372 0.180278788269002 0.196241085578447 0.155809850071714 0.122202320170079 0.177433776684922 0.177035510538586 0.192664349892864 0.147948058375046 0.173076398920657 0.137758996220936 0.124574768817977 0.254888494825354 0.236089062563602 0.182489874037477 0.347296268088347 0.231220555507385 0.22728624191449 0.158169274777049 0.176479125983005 0.162695305368134
"know" 0.1200268295266 0.159717072614226 0.158650688895102 0.187482537021514 0.247046781198993 0.267972123323991 0.066259524806691 0.124555605628161 0.139016803656142 0.21052347471694 0.166865187951368 0.216979496830428 0.276536687544499 0.244404640340158 0.278026154018107 0.120543280209419 0.244881790518033 0.0912432276389655 0.132192210199242 0.264968880118646 0.174883810071391 0.115143998332633 0.162820043147311 0.176555243987478 0.0853008377760853 0.179195930518223 0.124214574069547 0.198552919400976 0.232886472792527 0.206919216303611
"than" 0.170861722031984 0.234584450402145 0.228222917222052 0.150600726459905 0.146070213295709 0.161919551549125 0.173774980153397 0.15209553853087 0.168557874433072 0.21052347471694 0.237688997628475 0.254122919968304 0.232166995139971 0.155682407887909 0.148094333296077 0.181809501834008 0.167455930280714 0.153103042987417 0.173076398920657 0.182127321580381 0.174883810071391 0.140086170078277 0.113974030203118 0.120176258512485 0.103579588728104 0.111997456573889 0.144696764474632 0.209490156486623 0.205507468200771 0.222336726537998
"about" 0.120732869700286 0.196794250185386 0.152798819222742 0.141659681475272 0.190887210556893 0.183698204681464 0.127518330760047 0.125181513194131 0.18651421157199 0.144397511504568 0.216763781132966 0.260623019017433 0.202243249099708 0.174096456132715 0.261260757795909 0.068427208567723 0.115238489655545 0.0592823230422657 0.164899561176374 0.234872883196505 0.354558957405012 0.166053362580592 0.215736557170188 0.192875476624976 0.216298552932216 0.267348767305413 0.233893400109679 0.206966178697627 0.189014091940677 0.177707091648984
"some" 0.122850990221344 0.156864982031829 0.145646534067635 0.179938530315731 0.157412786676626 0.147716082114991 0.254411571663427 0.242852135596615 0.231115436078336 0.199727399090431 0.237688997628475 0.221622424722662 0.216689195463973 0.148986390344343 0.169051078573824 0.152369888845569 0.154851720474639 0.174238479898138 0.173076398920657 0.18864294978002 0.141344449235782 0.178011938075079 0.138397036675215 0.212163024287473 0.289413556740289 0.209543628428567 0.16914324979683 0.139660104324415 0.129637937404338 0.10995119140839
"any" 0.173685882726727 0.244566767440534 0.206115854015358 0.18077675328304 0.18756743298199 0.22725551094614 0.13689467861005 0.112663361874718 0.112371916288715 0.18488279510398 0.205496356866154 0.243598950079239 0.210498075593574 0.140616368414885 0.156477031407176 0.12491943889689 0.156652321875506 0.160320021444736 0.249393551200632 0.278310404527431 0.273106223947104 0.143844579519402 0.130256034517849 0.16171866886248 0.121858339680122 0.133674383652707 0.136107458820887 0.144708059902406 0.122380851849897 0.135511800481189
"never" 0.13202951247926 0.176829616108608 0.137844041171154 0.150041911148365 0.187014136719506 0.204529959851526 0.176275339580065 0.170246857944019 0.249651009899155 0.151145058771137 0.146476515468564 0.16838351822504 0.118663130849318 0.197532517535196 0.157874147759025 0.259784692992576 0.331310657759692 0.167021501440818 0.159448336013519 0.188332681770513 0.138948780604667 0.134961066294926 0.162820043147311 0.129078203587484 0.0609291698400609 0.130061562472904 0.1050538153035 0.211172808345953 0.192312767192695 0.190690258162152
"did" 0.136971793695061 0.136900347955051 0.163852350826089 0.114277731209835 0.115085622596619 0.131618816756306 0.103139826350038 0.0995193029893345 0.138437566974241 0.107960756265098 0.135745635214457 0.164669175911252 0.248676648127702 0.220968578937677 0.19000782385157 0.130489095408216 0.270090210130183 0.150010052219994 0.223500231677069 0.272105044337299 0.23237985721815 0.108310526621497 0.227948060406236 0.167653298912479 0.121858339680122 0.166189774270933 0.153286070128377 0.262493690055528 0.262904417585897 0.249520231424943
"much" 0.133441592826632 0.151160800867036 0.167753597274329 0.152556580050293 0.17124519323872 0.157185061737747 0.143145577176719 0.142081017475339 0.197519708528102 0.124154869704862 0.16310937986243 0.167145404120444 0.179542476241577 0.0937442456099235 0.12993182072203 0.0879210063573651 0.131443902263356 0.0628908122709254 0.201695331025648 0.20881037039795 0.22758851995592 0.14726131537497 0.0814100215736557 0.133529176124983 0.0700685453160701 0.126448741293101 0.137428890459924 0.279320208648831 0.272800443341954 0.26493774165933
"man" 0.0571892540685565 0.169699389652615 0.0825763831544178 0.157585917854149 0.174011674551138 0.183698204681464 0.141895397463385 0.163987782284312 0.167978637751172 0.22131955034345 0.268808550365386 0.213884211568938 0.223912168646105 0.098766258767598 0.113166424499832 0.170670188811356 0.0936312728451303 0.190218932196487 0.261658807817057 0.276759064479898 0.527047098845288 0.237121468376401 0.191313550698091 0.197326449162475 0.213252094440213 0.113442585045811 0.161214659962603 0.085394581861013 0.0623449622631551 0.0783047230325431
"only" 0.145444275779292 0.157578004677429 0.167753597274329 0.0919251187482537 0.109552659971782 0.131618816756306 0.176275339580065 0.18088728656552 0.220689175804125 0.161941134397646 0.139501443303394 0.158788133914422 0.18366988948851 0.207576543850545 0.210964569129317 0.183400832265816 0.307902839548409 0.236098295246589 0.11720134100139 0.119763451669552 0.117387762924632 0.145894621032743 0.130256034517849 0.133529176124983 0.14013709063214 0.117055406225613 0.135446743001368 0.255763082618206 0.243772101124189 0.251143127239089
"should" 0.150386556995093 0.144743597056643 0.143695910843514 0.124895222129086 0.154922953495449 0.126884326944928 0.168149171443395 0.159606429322518 0.203312075347108 0.176785738384097 0.189936580497698 0.236789322503962 0.13207722390185 0.127224333327753 0.0754442829998882 0.113382293266285 0.113437888254677 0.0866037414878317 0.222137425386356 0.364254643160762 0.22758851995592 0.119244081359314 0.0529165140228762 0.108306998412486 0.0700685453160701 0.0643082170004913 0.0733394559665942 0.195608278647148 0.202868527999156 0.191907430022761
"can" 0.194161047763618 0.198933318122184 0.206115854015358 0.110086616373289 0.182864414750878 0.171388531171881 0.111891084343374 0.1621100595864 0.110634206243013 0.197028380183803 0.154524675659144 0.16838351822504 0.190892862670643 0.232686609638917 0.283614619425506 0.10383431067544 0.0702234546338477 0.0654683045771108 0.162173948594947 0.226495646939827 0.201236165013655 0.121294122872655 0.122115032360484 0.123143573537485 0.067022086824067 0.174137980866499 0.130821732264736 0.156065959952886 0.184066079062648 0.152552206529721
"time" 0.123557030395029 0.133335234727055 0.138494248912528 0.172953338921486 0.183971007275846 0.168547837285054 0.163773542446727 0.184016824395373 0.182459554798686 0.153844077677764 0.125551298973055 0.121644710776545 0.185733596111977 0.125550328941862 0.206773220073768 0.0803621868062794 0.122440895259017 0.100522199941233 0.115838534710676 0.118522379631526 0.155718461022471 0.128810941754904 0.118044531281801 0.139463806174983 0.618431073876618 0.195814907945316 0.159232512504047 0.198973582365809 0.158996147147306 0.15498655025094
